SITE_ID,YEAR,VISIT_NO,DATE_COL,LOC_NAME,LAT_DD83,LON_DD83,HUC8
FW08MT090,2009,1,19-Aug-09,Deep Creek,47.72171679,-112.4911162,10030205
FW08MT091,2009,1,4-Aug-09,Sage Creek,47.05425104,-110.163839,10040103
FW08MT094,2009,1,25-Aug-09,Flathead Creek,45.99350064,-110.7352848,10070003
FW08MT098,2009,1,30-Sep-09,East Rosebud Creek,45.30787397,-109.5258136,10070005
FW08RMT9130,2009,1,14-Jul-09,Clarks Fork Yellowstone River near Edgar,45.46845912,-108.8445695,10070006
FW08MT111,2009,1,10-Sep-09,West Fork Clear Creek,48.18045069,-109.5509106,10050004
FW08MT124,2009,1,28-Aug-09,Short Canyon Creek,45.00147924,-107.6834348,10080016
FW08RMT9001,2009,1,11-Aug-09,Little Bighorn River,45.56483548,-107.4441951,10080016
FW08RMT9006,2009,1,18-Aug-09,North Fork Flathead River,48.99203754,-114.4662834,17010206
FW08RMT9008,2009,1,19-Aug-09,Middle Fork Flathead River,48.09222379,-113.5933963,17010209
FW08RMT9009,2009,1,15-Jul-09,Yellowstone River near Park City,45.64234456,-108.7949784,10070004
FW08RMT9012,2009,1,1-Sep-09,Marias River at Tiber,48.42985995,-111.9166788,10030203
FW08RMT224909,2009,1,5-Aug-09,Trout Creek,46.98802688,-111.4105944,10030103
FW08AR236,2009,1,5-Aug-09,Unnamed,35.38950946,-94.09154904,11110201
FW08MS050,2009,1,19-Sep-09,Pearl River,32.58246004,-89.84869628,3180002
FW08MS064,2009,1,15-Sep-09,Leaf River,31.56870156,-89.32065597,3170004
FW08MS069,2009,1,17-Sep-09,Pascagoula River,30.66593695,-88.63274889,3170006
FW08MS084,2009,1,13-Sep-09,Unnamed (Marion County 1st),31.38937962,-89.73572137,3180003
FW08MS086,2009,1,30-Sep-09,Saddlebags Creek,31.67425577,-90.1745308,3180003
FW08MS100,2009,1,16-Sep-09,Pearl River (Marion),31.01538017,-89.74598435,3180004
FW08MS101,2009,1,16-Sep-09,Pearl River,30.6793982,-89.8357144,3180004
FW08WA010,2009,1,30-Jul-09,Medicine Creek,47.05149107,-122.7212905,17110019
FW08WA021,2009,1,29-Jul-09,Kiona Creek,46.5377567,-122.0414352,17080004
FW08WA026,2009,1,9-Sep-09,Unnamed south of Oakville,46.8375725,-123.3862738,17100106
FW08WA120,2009,1,22-Jul-09,Unnamed Tributary near Mount Spokane,47.94746628,-117.1050258,17010214
FW08WA058,2009,1,28-Jul-09,East Fork Hoquiam River,47.06727475,-123.8236035,17100105
FW08WA084,2009,1,19-Aug-09,Mill Creek,46.06525377,-118.3802556,17070102
FW08WA066,2009,1,18-Aug-09,Cle Elum River,47.42374197,-121.0764659,17030001
FW08WA031,2009,1,15-Jul-09,Sandy Creek,48.6813565,-121.7200228,17110005
FW08WA078,2009,1,11-Oct-09,Williams Creek,46.53201333,-123.8270244,17100106
FW08WV034,2009,1,29-Sep-09,Ohio River,39.57144074,-80.99237807,5030201
FW08WV001,2009,1,29-Jun-09,Laurel Creek,37.99752502,-80.86203854,5050005
FW08WV001,2009,2,28-Sep-09,Laurel Creek,37.99752502,-80.86203854,5050005
FW08WV002,2009,1,23-Jun-09,OBrien Creek,38.75218656,-80.94072277,5030203
FW08WV002,2009,2,14-Sep-09,OBrien Creek,38.75218656,-80.94072277,5030203
FW08WV003,2009,1,16-Jun-09,Tear Coat Creek,39.24431803,-78.6645971,2070003
FW08WV004,2009,1,22-Jun-09,PawPaw Creek,39.55737668,-80.18224139,5020003
FW08WA007,2009,1,28-Sep-09,Peshastin Creek,47.46288389,-120.6610745,17020011
FW08WV012,2009,1,1-Sep-09,Elk River,38.53576351,-80.48593498,5050007
FW08WV015,2009,1,21-Jul-09,North River,39.3989783,-78.43836657,2070003
FW08WV016,2009,1,10-Jun-09,Knapp Creek,38.20966011,-80.04873003,5050003
FW08WA017,2009,2,17-Sep-09,Skagit River,48.52373485,-122.0534379,17110007
FW08WV018,2009,1,21-Sep-09,Twelvepole Creek,38.27012895,-82.44883404,5090102
FW08WV019,2009,1,16-Jun-09,Tributary to Calapon River,39.47200445,-78.36352684,2070003
FW08WA022,2009,1,8-Jul-09,South Fork Skykomish River,47.72891619,-121.4275645,17110009
FW08WV024,2009,1,24-Jun-09,Poplar Lick Run,38.80393681,-80.89188581,5030203
FW08WV025,2009,1,14-Jul-09,Seven Mile Creek,38.46936022,-82.27877687,5090101
FW08WV028,2009,1,30-Jun-09,Devils Fork,37.57787118,-81.28849729,5070101
FW08WV031,2009,1,2-Jun-09,South Branch Potomac River,39.27680836,-78.81175214,2070001
FW08WV031,2009,2,22-Jul-09,South Branch Potomac River,39.27680836,-78.81175214,2070001
FW08WV032,2009,1,9-Jun-09,Greenbrier River,37.73009938,-80.5944262,5050003
FW08WV035,2009,1,9-Sep-09,Cacapon River,39.61255384,-78.29421681,2070003
FW08WV037,2009,1,1-Jul-09,Mahone Creek,38.27686363,-82.12485738,5070102
FW08MO018,2009,1,8-Jul-09,Big River,37.88324994,-90.54442032,7140104
FW08VT021,2009,1,16-Jun-09,Calendar Brook,44.62930667,-72.03324782,1080102
FW08MO009,2009,2,19-Aug-09,Mississippi River,38.96336678,-90.41564742,7110009
FW08MO011,2009,2,9-Jul-09,Black River,37.02754135,-90.64281884,11010007
FW08MO013,2009,1,30-Jun-09,Gasconade River,38.24012142,-91.8040483,10290203
FW08MO014,2009,1,7-Aug-09,Mississippi River,39.17605235,-90.71722261,7110004
FW08MO015,2009,1,24-Jun-09,Flat Creek,36.78476931,-93.71442871,11010002
FW08MO017,2009,1,10-Jun-09,Gasconade River,37.53897994,-92.36535919,10290201
FW08MO019,2009,1,25-Jun-09,Lamine River,38.68744106,-92.94991958,10300103
FW08MO021,2009,1,7-Jul-09,Big River,38.30296785,-90.62706319,7140104
FW08MO025,2009,1,13-Aug-09,Missouri River,38.82911947,-90.41661409,10300200
FW08MO027,2009,1,17-Jun-09,Current River,37.13169643,-91.15586357,11010008
FW08MO029,2009,1,6-Jul-09,North Moreau Creek,38.52534582,-92.32154563,10300102
FW08MO031,2009,1,23-Jun-09,Center Creek,37.16702108,-94.50820826,11070207
FW08MO033,2009,1,29-Jun-09,Meramec River,37.98371621,-91.35781261,7140102
FW08MO037,2009,1,14-Aug-09,Missouri River,38.58090743,-90.82075056,10300200
FW08MO038,2009,1,12-Aug-09,Mississippi River,37.05572415,-89.3853906,7140105
FW08MO039,2009,1,5-Aug-09,Missouri River,39.2670902,-93.40940461,10300101
FW08KY001,2009,1,26-Aug-09,Unnamed,38.15907603,-82.8698798,5090104
FW08KY001,2009,2,11-Sep-09,Unnamed,38.15907603,-82.8698798,5090104
FW08KY002,2009,1,19-Aug-09,Gasper River,37.08075082,-86.57157203,5110002
FW08KY003,2009,1,22-Aug-09,Sinking Creek,37.82916138,-86.30515689,5140104
FW08KY004,2009,1,17-Sep-09,Clarks Creek,38.67702836,-84.72037723,5100205
FW08KY005,2009,1,15-Sep-09,Yocum Creek,38.03210119,-83.35871898,5100101
FW08KY006,2009,1,25-Aug-09,Unknown,36.85100188,-87.4286475,5130205
FW08KY006,2009,2,29-Sep-09,Unknown,36.85100188,-87.4286475,5130205
FW08KY008,2009,1,11-Aug-09,Middle Fork Kentucky River,36.91271083,-83.45550364,5100202
FW08KY011,2009,1,24-Aug-09,Fox Creek,38.24689161,-83.60836402,5100101
FW08KY012,2009,1,15-Aug-09,East Fork Barren River,36.65081623,-85.78558345,5110002
FW08KY014,2009,1,14-Sep-09,North Fork Kentucky River,37.62116544,-83.49986266,5100201
FW08KY019,2009,1,21-Aug-09,Green River,37.29115676,-85.59288982,5110001
FW08KY019,2009,2,16-Sep-09,Green River,37.29115676,-85.59288982,5110001
FW08KY020,2009,1,21-Aug-09,Canfield Branch,37.19110175,-86.95017108,5110003
FW08KY021,2009,1,13-Sep-09,Levisa Fork,37.97942837,-82.67111994,5070204
FW08KY022,2009,1,23-Aug-09,Corn Creek,38.6201425,-85.4185368,5140101
FW08KY023,2009,1,12-Aug-09,Rock Castle River,37.23006865,-84.24396276,5130102
FW08KY024,2009,1,18-Aug-09,Drakes Creek,36.88908392,-86.37635674,5110002
FW08KY025,2009,1,13-Aug-09,Unnamed,37.20463176,-83.52786081,5100203
FW08KY026,2009,1,25-Aug-09,Little Sandy River,38.4977174,-82.83834471,5090104
FW08KY031,2009,1,15-Sep-09,Rolling Fork,37.76928043,-85.71628673,5140103
FW08KY033,2009,1,18-Sep-09,Obion Creek,36.57922622,-89.1879406,8010201
FW08KY034,2009,1,24-Jun-09,Licking River,38.49513387,-84.16161647,5100101
FW08KY035,2009,1,16-Aug-09,Falling Timber Creek,36.93503469,-85.77766403,5110002
FW08KY037,2009,1,25-Jun-09,Corn Fork,37.67069267,-82.72982994,5070203
FW08KY039,2009,1,3-Jun-09,Big South Fork Cumberland River,36.86834591,-84.5781453,5130104
FW08KY040,2009,1,20-Aug-09,Indian Creek,37.1163061,-86.44297596,5110001
FW08KY062,2009,1,30-Sep-09,Little South Fork,38.82072601,-84.70513918,5090203
FW08KY072,2009,1,26-Sep-09,Lost Creek,37.68388625,-87.89627852,5140202
FW08RKY9219,2009,1,24-Aug-09,East Fork Flynn Fork,37.14304748,-87.76024521,5140205
FW08RKY9056,2009,1,19-Sep-09,Bad Branch,37.07104966,-82.77167362,5130101
FW08SD011,2009,1,25-Aug-09,Belle Fourche River,44.72564473,-103.970097,10120202
FW08SD015,2009,1,26-Aug-09,North Fork Moreau River,45.33701201,-103.3447206,10130305
FW08SD017,2009,2,18-Aug-09,Bear Butte Creek,44.47407591,-103.2200598,10120202
FW08SD017,2009,1,7-Jul-09,Bear Butte Creek,44.47407591,-103.2200598,10120202
FW08SD026,2009,1,3-Sep-09,Vermillion River,42.99859143,-97.00441624,10170102
FW08SD032,2009,1,27-Aug-09,Sulphur Creek,44.80319838,-102.5440453,10120113
FW08SD034,2009,1,13-Aug-09,Cheyenne River,43.42244243,-103.9918042,10120106
FW08SD035,2009,1,13-Jul-09,Plum Creek,44.59102841,-101.4489637,10120112
FW08SD036,2009,1,8-Jul-09,Indian Creek,44.8171498,-103.6938849,10120202
FW08SD037,2009,1,14-Jul-09,South Fork Whetstone Creek,43.24111525,-99.18715776,10140101
FW08SD038,2009,1,31-Jul-09,White River,43.81008693,-100.8971399,10140202
FW08SD040,2009,1,15-Sep-09,Moreau River,45.25933104,-100.9108892,10130306
FW08SD042,2009,2,28-Jul-09,MIssouri River,42.85420158,-97.28015821,10170101
FW08SD042,2009,1,24-Jun-09,Missouri River,42.85420158,-97.28015821,10170101
FW08SD050,2009,1,9-Sep-09,White River,43.73020928,-100.4410128,10140204
FW08SD051,2009,1,16-Sep-09,Cherry Creek,44.64263801,-101.6359546,10120113
FW08SD056,2009,1,5-Aug-09,Little Missouri River,45.5168255,-104.0118867,10110201
FW08SD060,2009,1,26-Aug-09,South Fork Moreau River,45.10777476,-102.8961217,10130304
FW08SD063,2009,1,17-Sep-09,Cheyenne River,44.5204035,-101.9940786,10120112
FW08SD065,2009,1,2-Sep-09,South Scalp Creek,43.07013263,-98.80039803,10140101
FW08SD067,2009,1,16-Sep-09,Cherry Creek,44.75803488,-101.9992788,10120113
FW08SD070,2009,1,16-Jul-09,Little White River,43.12664563,-101.7196057,10140203
FW08SD072,2009,1,4-Aug-09,North Fork Grand River,45.94132831,-103.0026083,10130301
FW08SD075,2009,1,25-Jun-09,Bad River,44.34478317,-100.3712667,10140102
FW08SD075,2009,2,29-Jul-09,Bad River,44.34478317,-100.3712667,10140102
FW08SD078,2009,1,12-Aug-09,Cheyenne River,43.25297812,-103.7145704,10120106
FW08SD084,2009,1,20-Aug-09,Cheyenne River,43.89471607,-102.6490336,10120109
FW08SD085,2009,1,21-Jul-09,Pipestone Creek,43.90549254,-96.48497483,10170203
FW08SD089,2009,1,10-Jun-09,Spring Creek,43.78523575,-102.7990709,10120109
FW08SD091,2009,1,4-Aug-09,North Fork Grand River,45.79515224,-102.3503282,10130301
FW08SD092,2009,1,5-Aug-09,Crooked Creek,45.90932765,-103.4290444,10130301
FW08SD098,2009,1,19-Aug-09,Cheyenne River,43.37384277,-103.9128333,10120106
FW08SD097,2009,1,23-Jun-09,Battle  Creek,44.05554719,-96.98758644,10170202
FW08SD094,2009,1,14-Aug-09,Cheyenne River,43.45583867,-103.1810317,10120109
FW08SD095,2009,1,30-Jul-09,South Fork Bad River,44.01584907,-101.72602,10140102
FW08SD100,2009,1,11-Jun-09,Castle Creek,44.04301543,-103.7701047,10120110
FW08SD105,2009,1,11-Sep-09,Alkali Creek,44.37458714,-103.177335,10120202
FW08SD165,2009,1,4-Sep-09,Bull Creek,43.67917456,-99.50952398,10140101
FW08RSD9040,2009,1,1-Sep-09,Big Coulee Creek,45.46338808,-97.04392558,7020001
FW08OR011,2009,1,7-Jul-09,Siuslaw River,43.99127152,-123.6643325,17100206
FW08FL032,2009,1,8-Aug-09,Escambia River,30.92898959,-87.27581813,3140305
FW08VA002,2009,1,2-Jun-09,Daddy Run,38.17732121,-79.37611138,2080202
FW08VA002,2009,2,7-Jul-09,Daddy Run,38.17732121,-79.37611138,2080202
FW08VA023,2009,1,27-May-09,Tributary to David Creek,37.49176358,-78.75646458,2080203
FW08VA031,2009,1,14-Jul-09,Troy Creek,38.16236947,-77.02401881,2080104
FW08VA040,2009,1,3-Jun-09,Tributary to South Fork Catoctin Creek,39.15394264,-77.73734862,2070008
FW08VA046,2009,1,6-Aug-09,East Fork Dry Run,36.77218871,-81.17728383,5050001
FW08RVA9026,2009,1,29-Sep-09,Blackwater River,36.55849722,-76.92781885,3010202
FW08VA041,2009,1,20-Oct-09,Clinch River,36.6199874,-82.82102164,6010205
FW08IL001,2009,2,21-Aug-09,Beaver Creek,38.85319677,-89.39780396,7140203
FW08IL007,2009,1,25-Aug-09,Unnamed,39.73852257,-88.66761905,7140201
FW08IL010,2009,1,23-Aug-09,Unnamed Creek,39.41045944,-89.13140485,7130007
FW08IL020,2009,1,24-Aug-09,Clear Creek,39.54832515,-89.43360292,7130007
FW08IL021,2009,1,22-Aug-09,Becks Creek,39.21621889,-89.02055721,7140201
FW08IL030,2009,1,19-Aug-09,Crooked Creek,38.51673755,-89.35424253,7140202
FW08WA037,2009,1,7-Jul-09,Monahan Creek,46.27821517,-122.9933585,17080005
FW08WA051,2009,1,16-Jul-09,Little Bridge Creek,48.38499946,-120.2964235,17020008
FW08KY041,2009,1,20-Sep-09,Clear Creek,37.29617565,-83.06281453,5100201
FW08KY042,2009,1,24-Sep-09,Little Sandy River,38.36231268,-82.93243281,5090104
FW08KY050,2009,1,16-Sep-09,Two Lick Creek,38.60544714,-83.95592787,5100101
FW08RKY9007,2009,1,23-Sep-09,Unknown,37.68290097,-82.40522656,5070201
FW08RKY9143,2009,1,21-Sep-09,Coles Fork,37.46369571,-83.12992946,5100201
FW08RKY9905,2009,1,23-Aug-09,Muddy Creek,37.42271545,-86.72593983,5110004
FW08MT006,2009,1,23-Jun-09,Frenchman Creek,48.91180622,-107.308237,10050013
FW08MT032,2009,1,29-Jul-09,Tongue River at Niles City,46.35962704,-105.8140482,10090102
FW08RMT222052,2009,1,6-Aug-09,Pine Coulee,46.99482272,-111.4858784,10030103
FW08MT093,2009,1,9-Sep-09,Unnamed,46.78491673,-108.5938921,10040203
FW08PA002,2009,1,2-Sep-09,McNuff Branch,41.53769597,-78.14748044,2050202
FW08PA002,2009,2,24-Sep-09,McNuff Branch,41.53769597,-78.14748044,2050202
FW08PA009,2009,1,14-Sep-09,Brush Creek,40.75634086,-80.21871844,5030105
FW08PA007,2009,1,14-Sep-09,North Deer Creek,41.46969383,-80.09513586,5010004
FW08PA012,2009,1,11-Sep-09,Williams Run,41.31808471,-78.89220382,5010005
FW08PA016,2009,2,10-Jun-09,Allegheny River,41.47515845,-79.51793243,5010003
FW08PA016,2009,1,20-May-09,Allegheny River,41.47515845,-79.51793243,5010003
FW08PA022,2009,1,11-Aug-09,Tributary to Laurel Run,40.9297267,-78.26004969,2050201
FW08PA024,2009,1,18-Sep-09,Slippery Rock Creek,41.02419361,-80.16322724,5030105
FW08PA026,2009,1,31-Aug-09,Rock Run,41.48846706,-78.13260986,2050202
FW08PA027,2009,1,9-Sep-09,Unknown,39.77419669,-77.1567912,2070009
FW08PA031,2009,1,12-Sep-09,Sevenmile Run,41.65698471,-78.61148275,5010005
FW08PA034,2009,1,19-Sep-09,Black Legs Creek,40.52158532,-79.39898843,5010008
FW08PA036,2009,1,13-Sep-09,Shenango River,41.24332511,-80.50936645,5030102
FW08PA044,2009,1,17-Sep-09,Unnamed Stream,40.65367265,-79.94248798,5010009
FW08PA046,2009,1,28-Sep-09,Hawk Run,41.01743682,-75.63145766,2040106
FW08PA047,2009,1,24-Sep-09,Unnamed,41.37877504,-78.91401152,5010005
FW08PA053,2009,1,26-Sep-09,Jones Creek,41.95441778,-75.84874219,2050101
FW08PA061,2009,1,27-Sep-09,Grassy Brook,41.43309459,-74.9777226,2040104
FW08PA066,2009,1,25-Sep-09,Shawnee Branch,40.05437409,-78.67430642,2050303
FW08KS010,2009,1,30-Jun-09,South Fork Solomon River,39.42727676,-98.53949147,10260014
FW08KS007,2009,2,9-Sep-09,Missouri River,39.8720393,-95.027241,10240005
FW08MO009,2009,1,6-Aug-09,Mississippi River,38.96336678,-90.41564742,7110009
FW08KS015,2009,1,5-Oct-09,Fall River,37.39753599,-95.679769,11070102
FW08KS016,2009,1,19-Aug-09,North Gypsum Creek,38.55432077,-97.50525136,10260008
FW08KS023,2009,1,10-Sep-09,Kansas River,39.06027296,-94.84194968,10270104
FW08KS024,2009,1,31-Aug-09,Ninnescah River,37.33922449,-97.25534515,11030016
FW08KS028,2009,1,1-Sep-09,West Branch Walnut River,37.84408508,-96.85665441,11030017
FW08KS031,2009,1,24-Aug-09,Owl Creek,37.88164693,-95.67600726,11070204
FW08KS047,2009,1,29-Sep-09,Flatrock Creek,37.50351751,-95.15264854,11070205
FW08KS048,2009,2,20-Aug-09,Kahola Creek,38.51547894,-96.45484192,11070201
FW08KS059,2009,1,25-Aug-09,Marais des Cygnes River,38.58271476,-95.5120147,10290101
FW08KS060,2009,1,26-Aug-09,Smoky Hill River,38.58737345,-97.64250018,10260008
FW08KS063,2009,1,16-Sep-09,Big Sugar Creek,38.21361387,-94.95034733,10290102
FW08CT002,2009,2,13-Sep-09,Willimantic River,41.95089654,-72.30312457,1100002
FW08CT002,2009,1,14-Aug-09,Willimantic River,41.95089654,-72.30312457,1100002
FW08CT005,2009,1,15-Aug-09,Farmington River,41.89122924,-72.66210156,1080207
FW08CT005,2009,2,30-Sep-09,Farmington River,41.89122924,-72.66210156,1080207
FW08CT006,2009,1,25-Aug-09,Quinebaug River,41.78270426,-71.89588061,1100001
FW08CT007,2009,1,7-Oct-09,Connecticut River,41.5405881,-72.55125787,1080205
FW08CT012,2009,1,6-Oct-09,Connecticut River,41.7102284,-72.6180268,1080205
FW08CT015,2009,1,12-Aug-09,Housatonic River,41.64140453,-73.47779405,1100005
FW08CT016,2009,1,14-Aug-09,Farmington River,41.84447692,-72.6319959,1080207
FW08CT016,2009,2,30-Sep-09,Farmington River,41.84447692,-72.6319959,1080207
FW08CT017,2009,1,18-Aug-09,Shetucket River,41.62374349,-72.08866261,1100002
FW08CT018,2009,1,21-Aug-09,West Branch Farmington River,41.8709189,-72.96373261,1080207
FW08CT021,2009,1,8-Oct-09,Connecticut River,41.95209549,-72.60858197,1080205
FW08CT022,2009,1,27-Aug-09,Quinebaug River,41.67571643,-71.95359923,1100001
FW08CT023,2009,1,7-Oct-09,Connecticut River,41.49498388,-72.51879064,1080205
FW08CT024,2009,1,14-Sep-09,Pawcatuck River,41.41548146,-71.80128161,1090005
FW08CT025,2009,1,6-Oct-09,Connecticut River,41.72616439,-72.6487583,1080205
FW08CT030,2009,2,12-Sep-09,Webatuck Creek,41.88046368,-73.49701751,1100005
FW08CT030,2009,1,16-Aug-09,Webatcuk Creek,41.88046368,-73.49701751,1100005
FW08CT032,2009,1,23-Sep-09,Farmington River,41.86233137,-72.64701524,1080207
FW08WI001,2009,1,22-Jul-09,Conlan Creek,44.55144305,-90.65238532,7040007
FW08WI001,2009,2,1-Sep-09,Conlan Creek,44.55144305,-90.65238532,7040007
FW08WI002,2009,1,9-Sep-09,Thompson Creek,46.67050909,-90.92247359,4010301
FW08WI003,2009,1,29-Jun-09,South Fork Bob Creek,45.11727905,-91.27551369,7050005
FW08WI003,2009,2,15-Sep-09,South Fork Bob Creek,45.11727905,-91.27551369,7050005
FW08WI004,2009,1,4-Aug-09,Drewek Creek,45.01646382,-90.0058077,7070002
FW08WI005,2009,1,23-Jun-09,Unnamed Stream,43.56211746,-89.90506031,7070003
FW08WI006,2009,1,1-Jul-09,Unnamed,45.52534357,-90.70892637,7050004
FW08WI007,2009,1,10-Jun-09,Pebble Creek,42.98849379,-88.27833039,7120006
FW08WI008,2009,1,22-Jun-09,Unnamed,42.83585188,-89.89394186,7090003
FW08WI009,2009,1,11-Aug-09,Peshtigo River,45.53445389,-88.44749794,4030105
FW08WI010,2009,1,3-Aug-09,Arrowhead River,44.17959319,-88.63657734,4030202
FW08WI011,2009,1,27-Aug-09,No Name Creek,43.46058542,-88.44499651,7090001
FW08WI012,2009,1,16-Jul-09,Diamond Valley Creek,44.65312696,-91.10642934,7050006
FW08WI013,2009,1,14-Jul-09,Little Weirgor Creek,45.6643154,-91.23251764,7050001
FW08WI014,2009,1,17-Sep-09,Dutchman Creek,46.6757135,-91.94540006,4010301
FW08WI016,2009,1,10-Aug-09,Clearwater Creek,45.26348168,-89.22826862,7070002
FW08WI017,2009,1,28-Jul-09,Hemlock Creek,44.53034004,-89.98841138,7070003
FW08WI018,2009,1,21-Jul-09,Madison Creek,44.20037418,-90.72584045,7040007
FW08WI019,2009,1,23-Jul-09,Burns Creek,43.94377529,-90.97232083,7040006
FW08WI020,2009,1,6-Jul-09,Jennie Webber Creek,45.73352369,-89.30851584,7070001
FW08WI025,2009,1,25-Aug-09,Plum Creek,43.14322912,-91.02181226,7070006
FW08WI026,2009,1,3-Aug-09,Unnamed Stream,44.21899776,-90.21632334,7070003
FW08WI038,2009,1,24-Aug-09,Goose Creek,43.53296643,-90.62979471,7070006
FW08WI039,2009,1,8-Sep-09,Marengo River,46.41642292,-90.74116137,4010302
FW08WI042,2009,1,20-Jul-09,Perry Creek,44.25218119,-90.76170837,7040007
FW08WI045,2009,1,10-Jun-09,Buffalo River,44.36112785,-91.91074732,7040003
FW08WI047,2009,1,30-Jun-09,Elk Creek,44.94776379,-91.55694877,7050005
FW08WI056,2009,1,22-Jul-09,Fox River,43.82344146,-89.16831256,4030201
FW08WI060,2009,1,12-Aug-09,Pike River,45.49625695,-87.98249332,4030108
FW08WI062,2009,1,5-Aug-09,South Fork Popple River,44.9102852,-90.49366236,7040007
FW08WI069,2009,1,26-Aug-09,Lane Creek,42.97611209,-90.99134562,7070005
FW08WI072,2009,1,27-Jul-09,Unnamed Stream,43.45534935,-89.24909633,7070005
FW08WI075,2009,1,18-Aug-09,Apple River,45.26919193,-92.49501661,7030005
FW08WI077,2009,1,20-Aug-09,Halfway Creek,43.96700493,-91.24194939,7040006
FW08WI078,2009,1,17-Aug-09,North Fork Eau Claire River,44.87740327,-90.84791783,7050006
FW08WI083,2009,1,3-Sep-09,Unnamed,45.68021178,-92.0705778,7030001
FW08WI088,2009,1,16-Sep-09,East Fork Cranberry River,46.78863038,-91.26533584,4010301
FW08WI098,2009,1,2-Sep-09,Prairie River,45.22549321,-89.64785204,7070002
FW08WI100,2009,1,14-Sep-09,Middle Branch Embarrass River,45.01972628,-89.12750568,4030202
FW08WI104,2009,1,18-Sep-09,Sucker Creek,45.62458637,-91.5527614,7050007
FW08RWI9029,2009,1,8-Jul-09,Minnow Creek,46.25977572,-90.62791899,4010302
FW08RWI9067,2009,1,9-Jul-09,Manitowish River,46.0946336,-89.72516082,7050002
FW08RWI9071,2009,1,10-Jul-09,Squaw Creek,45.92217164,-90.00250271,7050003
FW08RWI9074,2009,1,11-Jul-09,Wisconsin River,46.0921729,-89.26150264,7070001
FW08RWI9100,2009,1,13-Jul-09,Colburn Creek,45.4800089,-88.53708886,4030105
FW08RWI9302,2009,1,26-Aug-09,St. Croix River,45.92169397,-92.66158698,7030001
FW08RWI9303,2009,1,19-Aug-09,Chippewa River,45.47094601,-91.2526698,7050001
FW08RWI9304,2009,1,18-Aug-09,Flambeau River,45.87502905,-90.69371246,7050002
FW08RWI9306,2009,1,15-Aug-09,Yahara River,42.8346351,-89.17211495,7090001
FW08RWI9307,2009,1,17-Aug-09,Wisconsin River,45.73784894,-89.52281402,7070001
FW08IL008,2009,1,29-Sep-09,Tributary to Beaver Creek,41.02389567,-87.66814635,7120002
FW08IL032,2009,1,30-Sep-09,Unnamed Ditch,40.37259742,-89.40745644,7130009
FW08IL043,2009,1,1-Oct-09,Unnamed Creek,41.72844177,-87.99265342,7120004
FW08WA004,2009,1,15-Sep-09,Rushing Water Creek,46.896298,-121.9899991,17110014
FW08NH002,2009,1,24-Jun-09,Indian River,43.69617203,-71.98132823,1080106
FW08RME92,2009,1,15-Jul-09,Magalloway River,44.93553879,-71.0337286,1040001
FW08RRI91,2009,1,10-Jul-09,Wood River,41.43766077,-71.72253704,1090005
FW08RME95,2009,1,23-Jul-09,West Branch Penobscot,45.85030813,-70.0066932,1020001
FW08RME93,2009,1,21-Jul-09,Allagash River,46.76352463,-69.30497573,1010002
FW08RME91,2009,1,14-Jul-09,Moose River,45.26327363,-70.26214437,1030002
FW08MI005,2009,1,9-Jul-09,Ash Creek,46.8116477,-89.59884206,4020101
FW08UT004,2009,1,1-Jul-09,Indian Farm Creek,39.84468028,-113.8170572,16020306
FW08UT014,2009,1,10-Aug-09,San Juan River,37.22371769,-109.2086935,14080201
FW08UT015,2009,1,20-May-09,Ferron Creek,39.1334011,-110.9467014,14060009
FW08UT016,2009,1,23-Jul-09,Bear River,41.59254762,-111.1414827,16010101
FW08UT020,2009,1,7-Oct-09,Weber River,40.98295474,-111.4506475,16020101
FW08UT023,2009,1,14-May-09,Colorado River,38.35280308,-109.7534644,14030005
FW08UT033,2009,1,29-May-09,Paria River,37.51017371,-112.0337085,14070007
FW08UT031,2009,1,27-Jul-09,Strawberry River,40.13112667,-110.6537,14060004
FW08UT030,2009,1,11-Aug-09,San Juan River,37.27503058,-109.4370712,14080201
FW08UT029,2009,1,6-Oct-09,Sevier River,39.49133386,-112.384919,16030005
FW08UT027,2009,1,23-Jun-09,Escalante River,37.66741279,-111.2171528,14070005
FW08UT023,2009,2,22-Sep-09,Colorado River,38.35280308,-109.7534644,14030005
FW08UT035,2009,1,8-Jul-09,Price River,39.78830338,-111.1081419,14060007
FW08UT037,2009,1,14-Oct-09,Sevier River,38.44687091,-112.2198647,16030003
FW08UT039,2009,1,23-Sep-09,Colorado River,38.15670289,-109.9319763,14070001
FW08UT042,2009,1,12-May-09,Green River,38.83728451,-110.142338,14060008
FW08UT046,2009,1,13-Aug-09,San Juan River,37.19439594,-109.7334811,14080205
FW08CO046,2009,2,10-Sep-09,Colorado River,39.65512779,-107.0671515,14010001
FW08CO037,2009,1,25-Jun-09,Yampa River,40.47796874,-108.908221,14050002
FW08MO041,2009,1,18-Jun-09,Current River,37.23877984,-91.34514278,11010008
FW08UT047,2009,1,1-Sep-09,Green River,39.73723267,-109.9502351,14060005
FW08UT049,2009,1,27-May-09,Paria River,37.24595272,-111.9504976,14070007
FW08UT055,2009,1,13-May-09,Green River,38.71402872,-110.1003316,14060008
FW08UT058,2009,1,20-Aug-09,Price River,39.21068431,-110.1731068,14060007
FW08UT060,2009,1,15-Jul-09,Green River,40.49144677,-109.1766704,14060001
